date,token_id,price,trading_volume,trend,post_counts
2024-11-03,mog-coin,1.84894454597295e-06,17256518.82,6,0
2024-11-04,shiba-inu,1.69293233001471e-05,428374366.7,1,1
2024-11-04,pepe,8.1889187040602e-06,1148277261.0,44,1
2024-11-04,bonk,1.80383243468715e-05,175022352.4,2,1
2024-11-04,floki,0.000122260444648757,209551207.5,2,1
2024-11-04,mog-coin,1.73559356151143e-06,33149185.38,5,1
2024-11-05,shiba-inu,1.68149479326038e-05,418463895.9,2,2
2024-11-05,pepe,7.8987886808675e-06,1181506599.0,43,2
2024-11-05,bonk,1.78311038347809e-05,138781129.0,3,2
2024-11-05,floki,0.000117164386797063,175533487.2,2,2
2024-11-05,mog-coin,1.73595545159121e-06,41636356.62,5,2
2024-11-06,shiba-inu,1.78306010502438e-05,772179091.5,3,0
2024-11-06,pepe,8.53689466175936e-06,1430820006.0,48,0
2024-11-06,bonk,1.91786071876209e-05,229536028.6,4,0
2024-11-06,floki,0.000124967496669813,194454289.0,3,0
2024-11-06,mog-coin,1.91723867027123e-06,39833070.83,5,0
2024-11-07,shiba-inu,1.9068693732702e-05,1723708778.0,2,0
2024-11-07,pepe,9.92454912428674e-06,2904295871.0,49,0
2024-11-07,bonk,2.25908756246278e-05,575030794.7,3,0
2024-11-07,floki,0.000142328074795189,412272210.8,2,0
2024-11-07,mog-coin,2.25254531018477e-06,60146278.02,6,0
2024-11-08,shiba-inu,1.91314502529838e-05,912216821.0,2,5
2024-11-08,pepe,1.08873134764482e-05,2930361819.0,54,5
2024-11-08,bonk,2.25781478784822e-05,351707416.6,4,5
2024-11-08,floki,0.000143790237562835,378953130.2,3,5
2024-11-08,mog-coin,2.12261678562215e-06,197165310.4,6,5
2024-11-09,shiba-inu,1.90354527367697e-05,915307393.1,2,1
2024-11-09,pepe,1.08134328398605e-05,2499616892.0,58,1
2024-11-09,bonk,2.19606928232187e-05,304441142.1,3,1
2024-11-09,floki,0.000140463398832901,292879198.7,3,1
2024-11-09,mog-coin,2.01417942108987e-06,52605174.65,6,1
2024-11-10,shiba-inu,2.03417259120257e-05,1111129293.0,7,0
2024-11-10,pepe,1.11784866607549e-05,2600798444.0,64,0
2024-11-10,bonk,2.24043833223897e-05,260636053.6,6,0
2024-11-10,floki,0.000145076356404007,283949036.8,5,0
2024-11-10,mog-coin,2.06018607888889e-06,30474697.5,6,0
2024-11-11,shiba-inu,2.61127629135e-05,8695672266.0,7,1
2024-11-11,pepe,1.22648303216347e-05,6205272171.0,56,1
2024-11-11,bonk,2.53244511961777e-05,1104139620.0,5,1
2024-11-11,floki,0.000179146278260778,1257107836.0,5,1
2024-11-11,mog-coin,2.01673731078434e-06,62161165.89,6,1
2024-11-12,shiba-inu,2.78012412016381e-05,6879853236.0,8,5
2024-11-12,pepe,1.2991931821525e-05,5890877829.0,58,5
2024-11-12,bonk,2.69849718577248e-05,967945641.1,10,5
2024-11-12,floki,0.000183411750155661,927679119.0,5,5
2024-11-12,mog-coin,1.90348104609104e-06,66527899.0,6,5
2024-11-13,shiba-inu,2.68591412582635e-05,7987692357.0,6,3
2024-11-13,pepe,1.43554408802982e-05,7917750203.0,85,3
2024-11-13,bonk,3.84363405722988e-05,2560482927.0,10,3
2024-11-13,floki,0.000214760856854519,1550852765.0,5,3
2024-11-13,mog-coin,1.83280764879557e-06,70677989.27,6,3
2024-11-14,shiba-inu,2.58644078038682e-05,6243392749.0,5,2
2024-11-14,pepe,2.08562818559753e-05,19186885908.0,100,2
2024-11-14,bonk,3.76053515740237e-05,3081317084.0,8,2
2024-11-14,floki,0.000235326177382946,2011276182.0,6,2
2024-11-14,mog-coin,2.39249958066106e-06,121209360.8,7,2
2024-11-15,shiba-inu,2.32502478306392e-05,3472779687.0,4,12
2024-11-15,pepe,2.06295079341914e-05,17947940246.0,77,12
2024-11-15,bonk,3.5553963616522e-05,2238644970.0,8,12
2024-11-15,floki,0.00021659860094802,1467818836.0,6,12
2024-11-15,mog-coin,2.33727130733761e-06,116930379.9,6,12
2024-11-16,shiba-inu,2.54066674061111e-05,2232618408.0,4,2
2024-11-16,pepe,2.34298960985946e-05,11387557136.0,79,2
2024-11-16,bonk,4.56443065986031e-05,1868643710.0,8,2
2024-11-16,floki,0.00025784391110784,1522807711.0,6,2
2024-11-16,mog-coin,2.81838124346426e-06,98797816.81,7,2
2024-11-17,shiba-inu,2.46259238341963e-05,1924772677.0,3,4
2024-11-17,pepe,2.12374633797935e-05,5858746168.0,79,4
2024-11-17,bonk,4.71912386390593e-05,1850485940.0,14,4
2024-11-17,floki,0.000246932066995258,1112171806.0,7,4
2024-11-17,mog-coin,2.6323885829018e-06,68000431.64,6,4
2024-11-18,shiba-inu,2.48065684160661e-05,1895524699.0,4,2
2024-11-18,pepe,2.1197225084555e-05,6324429129.0,70,2
2024-11-18,bonk,5.13698237079159e-05,3124425684.0,9,2
2024-11-18,floki,0.00025711975296467,1330471455.0,6,2
2024-11-18,mog-coin,2.46990292616815e-06,49335371.15,6,2
2024-11-19,shiba-inu,2.48581378918091e-05,2027373722.0,4,3
2024-11-19,pepe,2.03808077661875e-05,5914780010.0,67,3
2024-11-19,bonk,4.82696885445811e-05,1792608224.0,9,3
2024-11-19,floki,0.000249075232364167,887682090.2,4,3
2024-11-19,mog-coin,2.38394420422506e-06,36616189.87,6,3
2024-11-20,shiba-inu,2.48170650539459e-05,2106038698.0,3,2
2024-11-20,pepe,1.96853919046627e-05,4855869061.0,64,2
2024-11-20,bonk,5.22397207254194e-05,2248976242.0,9,2
2024-11-20,floki,0.000247721501766728,646514025.3,6,2
2024-11-20,mog-coin,2.40627898147181e-06,43192112.11,6,2
2024-11-21,shiba-inu,2.39503501485241e-05,1433921051.0,4,10
2024-11-21,pepe,1.88138281369444e-05,4565590437.0,66,10
2024-11-21,bonk,5.02901100317062e-05,3129581650.0,8,10
2024-11-21,floki,0.000268655873739456,1055051981.0,10,10
2024-11-21,mog-coin,2.07703527645309e-06,56141587.53,6,10
2024-11-22,shiba-inu,2.47971819802625e-05,1481199118.0,4,2
2024-11-22,pepe,2.07974922227021e-05,6923556488.0,70,2
2024-11-22,bonk,5.36876091730332e-05,2036158820.0,8,2
2024-11-22,floki,0.00026062017293477,1425969616.0,7,2
2024-11-22,mog-coin,2.57568428521974e-06,128436991.4,7,2
2024-11-23,shiba-inu,2.53907349960886e-05,1950375733.0,5,14
2024-11-23,pepe,2.05369194441936e-05,4602115480.0,75,14
2024-11-23,bonk,4.95054045737529e-05,1146610749.0,7,14
2024-11-23,floki,0.000248780526166602,722521789.3,6,14
2024-11-23,mog-coin,2.61466064741294e-06,110274126.3,6,14
2024-11-24,shiba-inu,2.59292749025839e-05,4181035291.0,4,7
2024-11-24,pepe,2.0466643230696e-05,6155425941.0,77,7
2024-11-24,bonk,4.75846061834554e-05,1442651664.0,6,7
2024-11-24,floki,0.000246814891481516,856195719.6,5,7
2024-11-24,mog-coin,2.66174314729176e-06,61732084.94,6,7
2024-11-25,shiba-inu,2.57295739813223e-05,2728871978.0,3,7
2024-11-25,pepe,2.02193477290989e-05,3759475441.0,69,7
2024-11-25,bonk,4.79341068281519e-05,1248466594.0,6,7
2024-11-25,floki,0.000237791556634343,562246528.8,4,7
2024-11-25,mog-coin,2.61390689546584e-06,50173644.29,6,7
2024-11-26,shiba-inu,2.47766796219641e-05,1652943220.0,3,7
2024-11-26,pepe,1.90242709030106e-05,3924038366.0,66,7
2024-11-26,bonk,4.34479404223595e-05,1218812876.0,5,7
2024-11-26,floki,0.000220971895104979,558474617.8,4,7
2024-11-26,mog-coin,2.47304458526046e-06,50218897.87,6,7
2024-11-27,shiba-inu,2.43416795996301e-05,1004359305.0,3,3
2024-11-27,pepe,1.8210691116914e-05,3541769493.0,67,3
2024-11-27,bonk,4.24703764909347e-05,847966031.4,5,3
2024-11-27,floki,0.00021413804294131,549768578.3,4,3
2024-11-27,mog-coin,2.35429551553263e-06,42788555.79,6,3
2024-11-28,shiba-inu,2.57153131303371e-05,1030772301.0,3,2
2024-11-28,pepe,1.98136958678665e-05,3556225869.0,64,2
2024-11-28,bonk,4.39259661112514e-05,718256526.2,5,2
2024-11-28,floki,0.000226501768358265,448635599.5,3,2
2024-11-28,mog-coin,2.5786087533864e-06,44687431.28,5,2
2024-11-29,shiba-inu,2.55144864573133e-05,1021408717.0,3,2
2024-11-29,pepe,1.98427324815786e-05,2872692494.0,72,2
2024-11-29,bonk,4.29982657599434e-05,510669880.1,5,2
2024-11-29,floki,0.00022199152795984,387278423.8,4,2
2024-11-29,mog-coin,2.45376890758946e-06,30063160.99,6,2
2024-11-30,shiba-inu,2.60702966915653e-05,1159040894.0,4,6
2024-11-30,pepe,2.05137659060528e-05,3920286329.0,77,6
2024-11-30,bonk,4.67026747528055e-05,1012049236.0,5,6
2024-11-30,floki,0.000231043260647591,467688478.0,4,6
2024-11-30,mog-coin,2.52937140072804e-06,35986516.83,6,6
2024-12-01,shiba-inu,2.67745518692676e-05,1645785287.0,9,9
2024-12-01,pepe,2.02712721922825e-05,2892544475.0,78,9
2024-12-01,bonk,4.49951672201384e-05,564149170.3,5,9
2024-12-01,floki,0.000231338368644469,451520735.8,4,9
2024-12-01,mog-coin,2.59509978390369e-06,34407871.55,6,9
2024-12-02,shiba-inu,3.08162389124541e-05,8356213393.0,6,8
2024-12-02,pepe,2.23458191212303e-05,5652198374.0,66,8
2024-12-02,bonk,4.62096269709692e-05,760844632.6,6,8
2024-12-02,floki,0.000237513093199239,834042332.2,4,8
2024-12-02,mog-coin,2.40633443974385e-06,45838321.16,6,8
2024-12-03,shiba-inu,2.97635374184475e-05,4396617604.0,5,10
2024-12-03,pepe,2.04360940843204e-05,5561282752.0,65,10
2024-12-03,bonk,4.28260243917734e-05,829900208.6,5,10
2024-12-03,floki,0.000226758211571108,696742487.5,4,10
2024-12-03,mog-coin,2.23032330770293e-06,57224915.2,7,10
2024-12-04,shiba-inu,2.86898956258858e-05,3336127252.0,5,4
2024-12-04,pepe,2.04179075119693e-05,3899938787.0,65,4
2024-12-04,bonk,4.17848085377911e-05,929911190.3,6,4
2024-12-04,floki,0.000225758021264263,633848150.8,4,4
2024-12-04,mog-coin,2.48530315763221e-06,155470208.1,7,4
2024-12-05,shiba-inu,3.28423205979839e-05,4443196441.0,7,18
2024-12-05,pepe,2.16387837589938e-05,5330563799.0,73,18
2024-12-05,bonk,4.20221725994969e-05,772701741.8,6,18
2024-12-05,floki,0.000233479164762172,644746183.2,5,18
2024-12-05,mog-coin,2.32544343037856e-06,82523191.2,7,18
2024-12-06,shiba-inu,3.06228965362747e-05,5005452378.0,4,6
2024-12-06,pepe,2.13824349160919e-05,5882341388.0,73,6
2024-12-06,bonk,4.284275814348e-05,939560308.1,5,6
2024-12-06,floki,0.000232376082625215,666494821.9,4,6
2024-12-06,mog-coin,2.83380267613459e-06,143054302.9,12,6
2024-12-07,shiba-inu,3.08488355214967e-05,1837398801.0,5,9
2024-12-07,pepe,2.1679161493282e-05,3831732563.0,90,9
2024-12-07,bonk,4.29580055982828e-05,653118739.4,6,9
2024-12-07,floki,0.000236573975621639,477113556.0,6,9
2024-12-07,mog-coin,3.71518816436979e-06,413099814.2,12,9
2024-12-08,shiba-inu,3.20629100093785e-05,2419815881.0,5,12
2024-12-08,pepe,2.51258736662299e-05,7290344649.0,100,12
2024-12-08,bonk,4.68296815369619e-05,907944468.7,6,12
2024-12-08,floki,0.000258114428088267,1225956142.0,5,12
2024-12-08,mog-coin,3.83156883546464e-06,208465871.7,10,12
2024-12-09,shiba-inu,3.22531253424345e-05,2077937741.0,4,6
2024-12-09,pepe,2.64281139734563e-05,7211072170.0,85,6
2024-12-09,bonk,4.59789090884008e-05,746165613.1,5,6
2024-12-09,floki,0.000259828068688653,646531359.2,5,6
2024-12-09,mog-coin,3.82691492831862e-06,86580900.09,8,6
2024-12-10,shiba-inu,2.74089661431689e-05,3341903591.0,4,8
2024-12-10,pepe,2.61389984305114e-05,12898102848.0,89,8
2024-12-10,bonk,3.91697942455002e-05,1267760042.0,4,8
2024-12-10,floki,0.000238244502424479,1962566470.0,5,8
2024-12-10,mog-coin,3.46795418355825e-06,103901480.2,7,8
2024-12-11,shiba-inu,2.71559033348651e-05,3040610165.0,4,15
2024-12-11,pepe,2.3566995297035e-05,10839218278.0,85,15
2024-12-11,bonk,3.58133773469621e-05,888269139.5,5,15
2024-12-11,floki,0.000222106018739639,1153391398.0,5,15
2024-12-11,mog-coin,3.32856649457943e-06,113574600.3,7,15
2024-12-12,shiba-inu,2.87903498594853e-05,2011455101.0,3,7
2024-12-12,pepe,2.51624999952597e-05,6416179534.0,83,7
2024-12-12,bonk,3.92998724976693e-05,601569334.4,5,7
2024-12-12,floki,0.000242340703432335,540860479.7,5,7
2024-12-12,mog-coin,3.31073096464403e-06,63295574.15,7,7
2024-12-13,shiba-inu,2.81316875144489e-05,1527805312.0,3,2
2024-12-13,pepe,2.36658200227681e-05,4312202703.0,80,2
2024-12-13,bonk,3.7929825120273e-05,491605899.7,4,2
2024-12-13,floki,0.000238582584172729,629540849.3,4,2
2024-12-13,mog-coin,3.08968829905631e-06,46550835.68,7,2
2024-12-14,shiba-inu,2.84532171833309e-05,975132370.8,3,5
2024-12-14,pepe,2.47138626173099e-05,3045588845.0,79,5
2024-12-14,bonk,3.86554246513671e-05,424695804.5,4,5
2024-12-14,floki,0.000244615757116472,492453556.7,4,5
2024-12-14,mog-coin,3.09313313877254e-06,35343313.37,7,5
2024-12-15,shiba-inu,2.74525975457761e-05,912153652.3,3,10
2024-12-15,pepe,2.32884299610119e-05,2103347846.0,80,10
2024-12-15,bonk,3.64610441450508e-05,302283324.9,4,10
2024-12-15,floki,0.000247820306741,1071523929.0,5,10
2024-12-15,mog-coin,2.93914715754522e-06,34142510.71,7,10
2024-12-16,shiba-inu,2.79438642228981e-05,656454804.0,3,5
2024-12-16,pepe,2.4214721944458e-05,2091209494.0,70,5
2024-12-16,bonk,3.6802601510954e-05,320301778.2,4,5
2024-12-16,floki,0.000233003940061449,906073244.1,4,5
2024-12-16,mog-coin,3.07023928235682e-06,30778381.7,7,5
2024-12-17,shiba-inu,2.72495494791501e-05,979598294.1,3,8
2024-12-17,pepe,2.35513217215612e-05,3417838810.0,70,8
2024-12-17,bonk,3.69790447254894e-05,514829290.9,5,8
2024-12-17,floki,0.0002278362086981,539914094.3,4,8
2024-12-17,mog-coin,3.00479764341022e-06,37504752.73,7,8
2024-12-18,shiba-inu,2.62839350180741e-05,704096734.7,3,2
2024-12-18,pepe,2.23502194231955e-05,2323021801.0,72,2
2024-12-18,bonk,3.57558535558954e-05,601104918.1,5,2
2024-12-18,floki,0.000219171840620136,400898474.8,3,2
2024-12-18,mog-coin,2.71278043404537e-06,34742243.44,7,2
2024-12-19,shiba-inu,2.40489448450574e-05,1296058977.0,3,5
2024-12-19,pepe,1.9433899313554e-05,3200883402.0,74,5
2024-12-19,bonk,3.11270557000383e-05,640300041.2,5,5
2024-12-19,floki,0.00019010355884241,537546426.1,4,5
2024-12-19,mog-coin,2.5017978378056e-06,45825583.56,7,5
2024-12-20,shiba-inu,2.17052755942168e-05,1622057880.0,3,5
2024-12-20,pepe,1.72066540787291e-05,4679522345.0,67,5
2024-12-20,bonk,2.94924339341482e-05,760948384.1,10,5
2024-12-20,floki,0.000170013739598876,653365878.8,3,5
2024-12-20,mog-coin,2.33995427292909e-06,51436129.47,7,5
2024-12-21,shiba-inu,2.25153978269074e-05,1717475211.0,3,5
2024-12-21,pepe,1.76785903580285e-05,5175001318.0,72,5
2024-12-21,bonk,3.34684113944279e-05,934429070.2,6,5
2024-12-21,floki,0.000177275144916841,681354348.6,4,5
2024-12-21,mog-coin,2.28483573761271e-06,50116056.52,7,5
